 Eigenvectors after division by SQRT(mass)

 Eigenvectors and eigenvalues of the dynamical matrix
 ----------------------------------------------------
 
 
   1 f  =   92.668788 THz   582.255166 2PiTHz 3091.098034 cm-1   383.247139 meV
             X         Y         Z           dx          dy          dz
3.854850 7.928272 12.900154 0.005976 0.000198 -0.006295
3.905538 2.495774 2.453079 -0.011743 0.007097 -0.002284
3.668481 8.603907 11.671317 0.011743 -0.007097 0.002284
2.935222 2.524374 3.455308 0.023255 -0.007597 -0.008689
4.638797 8.575307 10.669088 -0.023255 0.007597 0.008689
3.123484 1.861451 4.711497 -0.002905 0.005368 -0.008717
4.450535 9.238230 9.412899 0.002905 -0.005368 0.008717
2.157608 1.918712 5.685533 -0.000357 -0.002747 0.006660
5.416411 9.180969 8.438863 0.000357 0.002747 -0.006660
0.941986 2.639235 5.465655 0.002905 0.000954 -0.005216
6.632033 8.460445 8.658740 -0.002905 -0.000954 0.005216
0.716085 3.282691 4.275831 -0.009035 0.002050 0.005773
6.857934 7.816990 9.848564 0.009035 -0.002050 -0.005773
1.695335 3.253034 3.231222 0.016793 -0.013614 0.011283
5.878684 7.846646 10.893173 -0.016793 0.013614 -0.011283
1.495953 3.915837 2.020092 -0.009663 0.005192 -0.000873
6.078067 7.183844 12.104303 0.009663 -0.005192 0.000873
5.098186 7.196984 13.124433 0.002790 -0.002067 0.001767
2.475833 3.902697 0.999962 -0.002790 0.002067 -0.001767
6.371443 10.622440 13.549097 0.005069 0.004421 -0.016000
1.202576 0.477240 0.575299 -0.005069 -0.004421 0.016000
5.967171 7.163488 0.814803 -0.004726 -0.000276 -0.014728
1.606848 3.936193 13.309592 0.004726 0.000276 0.014728
4.983276 6.594891 1.657242 -0.032173 -0.013174 -0.010441
2.590743 4.504789 12.467153 0.032173 0.013174 0.010441
5.173897 6.492191 3.035826 0.047269 0.014770 0.052082
2.400122 4.607490 11.088569 -0.047269 -0.014770 -0.052082
4.187287 5.905941 3.892689 -0.024346 -0.013038 0.009654
3.386732 5.193740 10.231706 0.024346 0.013038 -0.009654
4.399320 5.810569 5.245598 0.007570 0.005948 -0.015756
3.174700 5.289111 8.878798 -0.007570 -0.005948 0.015756
5.610011 6.298359 5.829263 -0.003272 -0.004167 0.018147
1.964008 4.801322 8.295133 0.003272 0.004167 -0.018147
6.586600 6.858686 5.043521 -0.010906 -0.001090 -0.026989
0.987419 4.240994 9.080875 0.010906 0.001090 0.026989
6.411273 6.979367 3.626882 0.065736 0.030596 -0.000315
1.162747 4.120314 10.497514 -0.065736 -0.030596 0.000315
1.121506 7.547218 2.807259 -0.030410 -0.011735 -0.018545
6.452513 3.552463 11.317137 0.030410 0.011735 0.018545
6.632662 3.445771 12.716280 0.012893 0.007145 -0.008120
0.941357 7.653910 1.408116 -0.012893 -0.007145 0.008120
5.633376 2.607569 0.382961 0.024532 0.018031 -0.063286
1.940643 8.492112 13.741435 -0.024532 -0.018031 0.063286
4.840773 1.945228 2.622035 -0.045504 -0.018764 0.087736
2.733246 9.154452 11.502361 0.045504 0.018764 -0.087736
4.055198 1.305234 4.876300 -0.000480 0.007059 -0.013804
3.518821 9.794447 9.248096 0.000480 -0.007059 0.013804
3.038702 9.149620 6.642741 -0.028554 0.006160 0.016070
4.535317 1.950061 7.481655 0.028554 -0.006160 -0.016070
6.454004 2.681878 6.259783 -0.012960 0.013437 -0.020745
1.120015 8.417803 7.864613 0.012960 -0.013437 0.020745
6.050913 3.837101 4.107258 -0.016231 -0.003934 0.027233
1.523106 7.262580 10.017137 0.016231 0.003934 -0.027233
0.561596 4.469044 1.854532 0.023604 0.034651 -0.100320
7.012423 6.630636 12.269863 -0.023604 -0.034651 0.100320
5.439271 10.251237 13.102605 -0.067094 -0.054858 0.184418
2.134749 0.848443 1.021791 0.067094 0.054858 -0.184418
4.050192 6.224641 1.211633 0.063006 0.066943 -0.286871
3.523827 4.875040 12.912762 -0.063006 -0.066943 0.286871
3.259340 5.531306 3.443297 -0.047313 -0.031098 0.074342
4.314679 5.568374 10.681099 0.047313 0.031098 -0.074342
3.638857 5.343538 5.881183 -0.029396 -0.005505 -0.068063
3.935162 5.756143 8.243213 0.029396 0.005505 0.068063
5.764399 6.218295 6.911756 -0.058855 -0.028740 0.023899
1.809620 4.881386 7.212640 0.058855 0.028740 -0.023899
1.257966 7.224272 5.481744 0.009991 0.013968 -0.080101
6.316053 3.875408 8.642652 -0.009991 -0.013968 0.080101
2.051955 7.920628 3.254803 -0.132441 -0.095588 0.253360
5.522064 3.179053 10.869592 0.132441 0.095588 -0.253360
 
  73 f  =   37.720566 THz   237.005307 2PiTHz 1258.222653 cm-1   155.999657 meV
             X         Y         Z           dx          dy          dz
4.698640 3.159745 0.216056 -0.007311 -0.005508 0.019579
2.875380 7.939936 13.908340 0.007311 0.005508 -0.019579
3.719169 3.171409 1.224242 0.066490 -0.034103 0.001301
3.854850 7.928272 12.900154 -0.066490 0.034103 -0.001301
3.905538 2.495774 2.453079 -0.039804 0.028334 -0.017215
3.668481 8.603907 11.671317 0.039804 -0.028334 0.017215
2.935222 2.524374 3.455308 0.034627 -0.024206 0.014415
4.638797 8.575307 10.669088 -0.034627 0.024206 -0.014415
3.123484 1.861451 4.711497 -0.013586 0.009985 -0.006313
4.450535 9.238230 9.412899 0.013586 -0.009985 0.006313
2.157608 1.918712 5.685533 -0.006231 0.000188 0.006612
5.416411 9.180969 8.438863 0.006231 -0.000188 -0.006612
0.941986 2.639235 5.465655 -0.001744 0.004564 -0.008499
6.632033 8.460445 8.658740 0.001744 -0.004564 0.008499
0.716085 3.282691 4.275831 -0.016293 0.007943 0.001239
6.857934 7.816990 9.848564 0.016293 -0.007943 -0.001239
1.695335 3.253034 3.231222 0.040009 -0.019547 -0.002085
5.878684 7.846646 10.893173 -0.040009 0.019547 0.002085
1.495953 3.915837 2.020092 -0.046752 0.022489 0.002516
6.078067 7.183844 12.104303 0.046752 -0.022489 -0.002516
5.098186 7.196984 13.124433 -0.059764 0.039890 -0.019920
2.475833 3.902697 0.999962 0.059764 -0.039890 0.019920
6.371443 10.622440 13.549097 -0.000954 -0.000622 0.001438
1.202576 0.477240 0.575299 0.000954 0.000622 -0.001438
5.967171 7.163488 0.814803 -0.004458 -0.001545 -0.002806
1.606848 3.936193 13.309592 0.004458 0.001545 0.002806
4.983276 6.594891 1.657242 0.003675 0.001648 0.000348
2.590743 4.504789 12.467153 -0.003675 -0.001648 -0.000348
5.173897 6.492191 3.035826 -0.004162 -0.002042 0.000435
2.400122 4.607490 11.088569 0.004162 0.002042 -0.000435
4.187287 5.905941 3.892689 0.001777 0.000774 0.000612
3.386732 5.193740 10.231706 -0.001777 -0.000774 -0.000612
4.399320 5.810569 5.245598 0.000588 0.000179 0.001011
3.174700 5.289111 8.878798 -0.000588 -0.000179 -0.001011
5.610011 6.298359 5.829263 0.000395 0.000189 -0.000613
1.964008 4.801322 8.295133 -0.000395 -0.000189 0.000613
6.586600 6.858686 5.043521 0.001180 0.000563 0.000449
0.987419 4.240994 9.080875 -0.001180 -0.000563 -0.000449
6.411273 6.979367 3.626882 -0.002504 -0.000959 -0.001846
1.162747 4.120314 10.497514 0.002504 0.000959 0.001846
1.121506 7.547218 2.807259 0.003187 0.001190 0.002166
6.452513 3.552463 11.317137 -0.003187 -0.001190 -0.002166
6.632662 3.445771 12.716280 0.005136 0.002020 0.000989
0.941357 7.653910 1.408116 -0.005136 -0.002020 -0.000989
5.633376 2.607569 0.382961 -0.139979 -0.118114 0.390455
1.940643 8.492112 13.741435 0.139979 0.118114 -0.390455
4.840773 1.945228 2.622035 -0.031007 0.036973 -0.046640
2.733246 9.154452 11.502361 0.031007 -0.036973 0.046640
4.055198 1.305234 4.876300 0.024464 0.040441 -0.124282
3.518821 9.794447 9.248096 -0.024464 -0.040441 0.124282
3.038702 9.149620 6.642741 0.024294 -0.009708 -0.004254
4.535317 1.950061 7.481655 -0.024294 0.009708 0.004254
6.454004 2.681878 6.259783 0.013879 -0.010068 0.007750
1.120015 8.417803 7.864613 -0.013879 0.010068 -0.007750
6.050913 3.837101 4.107258 -0.060553 -0.026117 0.126597
1.523106 7.262580 10.017137 0.060553 0.026117 -0.126597
0.561596 4.469044 1.854532 -0.061715 0.010686 0.038459
7.012423 6.630636 12.269863 0.061715 -0.010686 -0.038459
5.439271 10.251237 13.102605 -0.010120 -0.008564 0.027663
2.134749 0.848443 1.021791 0.010120 0.008564 -0.027663
4.050192 6.224641 1.211633 0.005199 0.003231 -0.004323
3.523827 4.875040 12.912762 -0.005199 -0.003231 0.004323
3.259340 5.531306 3.443297 0.006404 0.004984 -0.012611
4.314679 5.568374 10.681099 -0.006404 -0.004984 0.012611
3.638857 5.343538 5.881183 -0.002987 -0.001551 -0.004523
3.935162 5.756143 8.243213 0.002987 0.001551 0.004523
5.764399 6.218295 6.911756 -0.005342 -0.002404 -0.000037
1.809620 4.881386 7.212640 0.005342 0.002404 0.000037
1.257966 7.224272 5.481744 -0.001802 -0.002516 0.009329
6.316053 3.875408 8.642652 0.001802 0.002516 -0.009329
2.051955 7.920628 3.254803 0.003178 0.001077 0.002199
5.522064 3.179053 10.869592 -0.003178 -0.001077 -0.002199
 
  74 f  =   37.681898 THz   236.762348 2PiTHz 1256.932820 cm-1   155.839738 meV
             X         Y         Z           dx          dy          dz
4.698640 3.159745 0.216056 0.000887 0.000401 -0.001980
2.875380 7.939936 13.908340 -0.000887 -0.000401 0.001980
3.719169 3.171409 1.224242 -0.003986 0.001333 0.001241
3.854850 7.928272 12.900154 0.003986 -0.001333 -0.001241
3.905538 2.495774 2.453079 0.003347 -0.002478 0.001435
3.668481 8.603907 11.671317 -0.003347 0.002478 -0.001435
2.935222 2.524374 3.455308 -0.005712 0.003772 -0.001960
4.638797 8.575307 10.669088 0.005712 -0.003772 0.001960
3.123484 1.861451 4.711497 0.002042 -0.001711 0.001505
4.450535 9.238230 9.412899 -0.002042 0.001711 -0.001505
2.157608 1.918712 5.685533 0.000548 0.000093 -0.000785
5.416411 9.180969 8.438863 -0.000548 -0.000093 0.000785
0.941986 2.639235 5.465655 -0.000262 -0.000707 0.001539
6.632033 8.460445 8.658740 0.000262 0.000707 -0.001539
0.716085 3.282691 4.275831 0.002121 -0.000674 -0.001036
6.857934 7.816990 9.848564 -0.002121 0.000674 0.001036
1.695335 3.253034 3.231222 -0.005282 0.003487 -0.001503
5.878684 7.846646 10.893173 0.005282 -0.003487 0.001503
1.495953 3.915837 2.020092 0.004659 -0.002487 0.000309
6.078067 7.183844 12.104303 -0.004659 0.002487 -0.000309
5.098186 7.196984 13.124433 0.003808 -0.002242 0.001047
2.475833 3.902697 0.999962 -0.003808 0.002242 -0.001047
6.371443 10.622440 13.549097 -0.006751 -0.005804 0.018396
1.202576 0.477240 0.575299 0.006751 0.005804 -0.018396
5.967171 7.163488 0.814803 -0.060193 -0.022468 -0.039861
1.606848 3.936193 13.309592 0.060193 0.022468 0.039861
4.983276 6.594891 1.657242 0.045078 0.019611 0.009960
2.590743 4.504789 12.467153 -0.045078 -0.019611 -0.009960
5.173897 6.492191 3.035826 -0.038024 -0.016975 -0.006070
2.400122 4.607490 11.088569 0.038024 0.016975 0.006070
4.187287 5.905941 3.892689 0.015283 0.006742 0.004009
3.386732 5.193740 10.231706 -0.015283 -0.006742 -0.004009
4.399320 5.810569 5.245598 0.002018 -0.000365 0.008735
3.174700 5.289111 8.878798 -0.002018 0.000365 -0.008735
5.610011 6.298359 5.829263 0.006109 0.003518 -0.004532
1.964008 4.801322 8.295133 -0.006109 -0.003518 0.004532
6.586600 6.858686 5.043521 0.013387 0.004734 0.009525
0.987419 4.240994 9.080875 -0.013387 -0.004734 -0.009525
6.411273 6.979367 3.626882 -0.031024 -0.010801 -0.025458
1.162747 4.120314 10.497514 0.031024 0.010801 0.025458
1.121506 7.547218 2.807259 0.038360 0.013852 0.029287
6.452513 3.552463 11.317137 -0.038360 -0.013852 -0.029287
6.632662 3.445771 12.716280 0.066683 0.028061 0.020770
0.941357 7.653910 1.408116 -0.066683 -0.028061 -0.020770
5.633376 2.607569 0.382961 0.008368 0.006808 -0.022457
1.940643 8.492112 13.741435 -0.008368 -0.006808 0.022457
4.840773 1.945228 2.622035 0.009818 0.002793 -0.015511
2.733246 9.154452 11.502361 -0.009818 -0.002793 0.015511
4.055198 1.305234 4.876300 -0.003869 -0.006573 0.019672
3.518821 9.794447 9.248096 0.003869 0.006573 -0.019672
3.038702 9.149620 6.642741 0.001208 -0.000618 -0.001052
4.535317 1.950061 7.481655 -0.001208 0.000618 0.001052
6.454004 2.681878 6.259783 0.002275 -0.000877 0.003867
1.120015 8.417803 7.864613 -0.002275 0.000877 -0.003867
6.050913 3.837101 4.107258 0.007243 0.003291 -0.015467
1.523106 7.262580 10.017137 -0.007243 -0.003291 0.015467
0.561596 4.469044 1.854532 0.001345 -0.005771 0.011020
7.012423 6.630636 12.269863 -0.001345 0.005771 -0.011020
5.439271 10.251237 13.102605 -0.142240 -0.118465 0.396079
2.134749 0.848443 1.021791 0.142240 0.118465 -0.396079
4.050192 6.224641 1.211633 0.065991 0.034025 -0.042928
3.523827 4.875040 12.912762 -0.065991 -0.034025 0.042928
3.259340 5.531306 3.443297 0.059674 0.044547 -0.116667
4.314679 5.568374 10.681099 -0.059674 -0.044547 0.116667
3.638857 5.343538 5.881183 -0.016495 -0.004417 -0.017099
3.935162 5.756143 8.243213 0.016495 0.004417 0.017099
5.764399 6.218295 6.911756 -0.026740 -0.012853 -0.000747
1.809620 4.881386 7.212640 0.026740 0.012853 0.000747
1.257966 7.224272 5.481744 -0.026664 -0.028688 0.123908
6.316053 3.875408 8.642652 0.026664 0.028688 -0.123908
2.051955 7.920628 3.254803 0.022656 -0.001158 0.077516
5.522064 3.179053 10.869592 -0.022656 0.001158 -0.077516
 
  75 f  =   37.680469 THz   236.753370 2PiTHz 1256.885160 cm-1   155.833829 meV
             X         Y         Z           dx          dy          dz
4.698640 3.159745 0.216056 0.029642 -0.017515 0.005126
2.875380 7.939936 13.908340 0.029642 -0.017515 0.005126
3.719169 3.171409 1.224242 -0.034199 0.028731 -0.024310
3.854850 7.928272 12.900154 -0.034199 0.028731 -0.024310
3.905538 2.495774 2.453079 -0.006049 0.000037 0.006930
3.668481 8.603907 11.671317 -0.006049 0.000037 0.006930
2.935222 2.524374 3.455308 0.049723 -0.026691 0.003366
4.638797 8.575307 10.669088 0.049723 -0.026691 0.003366
3.123484 1.861451 4.711497 -0.010680 0.012175 -0.014314
4.450535 9.238230 9.412899 -0.010680 0.012175 -0.014314
2.157608 1.918712 5.685533 -0.006092 -0.000791 0.008392
5.416411 9.180969 8.438863 -0.006092 -0.000791 0.008392
0.941986 2.639235 5.465655 0.001621 0.002882 -0.008969
6.632033 8.460445 8.658740 0.001621 0.002882 -0.008969
0.716085 3.282691 4.275831 -0.019517 0.006183 0.009209
6.857934 7.816990 9.848564 -0.019517 0.006183 0.009209
1.695335 3.253034 3.231222 0.046293 -0.029598 0.012717
5.878684 7.846646 10.893173 0.046293 -0.029598 0.012717
1.495953 3.915837 2.020092 0.000584 0.003967 -0.009334
6.078067 7.183844 12.104303 0.000584 0.003967 -0.009334
5.098186 7.196984 13.124433 -0.046956 0.018310 0.011639
2.475833 3.902697 0.999962 -0.046956 0.018310 0.011639
6.371443 10.622440 13.549097 0.005239 0.002144 0.002626
1.202576 0.477240 0.575299 0.005239 0.002144 0.002626
5.967171 7.163488 0.814803 -0.008315 -0.003995 -0.000230
1.606848 3.936193 13.309592 -0.008315 -0.003995 -0.000230
4.983276 6.594891 1.657242 -0.000903 -0.000201 -0.001495
2.590743 4.504789 12.467153 -0.000903 -0.000201 -0.001495
5.173897 6.492191 3.035826 0.009372 0.003804 0.005380
2.400122 4.607490 11.088569 0.009372 0.003804 0.005380
4.187287 5.905941 3.892689 -0.003417 -0.001672 0.000103
3.386732 5.193740 10.231706 -0.003417 -0.001672 0.000103
4.399320 5.810569 5.245598 -0.000147 0.000275 -0.001806
3.174700 5.289111 8.878798 -0.000147 0.000275 -0.001806
5.610011 6.298359 5.829263 -0.001358 -0.000782 0.000940
1.964008 4.801322 8.295133 -0.001358 -0.000782 0.000940
6.586600 6.858686 5.043521 -0.002680 -0.000777 -0.003263
0.987419 4.240994 9.080875 -0.002680 -0.000777 -0.003263
6.411273 6.979367 3.626882 0.009689 0.004010 0.005061
1.162747 4.120314 10.497514 0.009689 0.004010 0.005061
1.121506 7.547218 2.807259 -0.000776 -0.000607 0.000969
6.452513 3.552463 11.317137 -0.000776 -0.000607 0.000969
6.632662 3.445771 12.716280 -0.006147 -0.001849 -0.008025
0.941357 7.653910 1.408116 -0.006147 -0.001849 -0.008025
5.633376 2.607569 0.382961 0.031702 -0.014236 0.000290
1.940643 8.492112 13.741435 0.031702 -0.014236 0.000290
4.840773 1.945228 2.622035 -0.120031 -0.095490 0.331049
2.733246 9.154452 11.502361 -0.120031 -0.095490 0.331049
4.055198 1.305234 4.876300 0.029530 0.042396 -0.134653
3.518821 9.794447 9.248096 0.029530 0.042396 -0.134653
3.038702 9.149620 6.642741 -0.029722 0.008887 0.016911
4.535317 1.950061 7.481655 -0.029722 0.008887 0.016911
6.454004 2.681878 6.259783 -0.013696 0.019862 -0.023425
1.120015 8.417803 7.864613 -0.013696 0.019862 -0.023425
6.050913 3.837101 4.107258 -0.063019 -0.030190 0.133038
1.523106 7.262580 10.017137 -0.063019 -0.030190 0.133038
0.561596 4.469044 1.854532 0.112448 0.096325 -0.328553
7.012423 6.630636 12.269863 0.112448 0.096325 -0.328553
5.439271 10.251237 13.102605 0.004518 0.000737 0.005007
2.134749 0.848443 1.021791 0.004518 0.000737 0.005007
4.050192 6.224641 1.211633 0.022209 0.019141 -0.065818
3.523827 4.875040 12.912762 0.022209 0.019141 -0.065818
3.259340 5.531306 3.443297 -0.013694 -0.009531 0.028010
4.314679 5.568374 10.681099 -0.013694 -0.009531 0.028010
3.638857 5.343538 5.881183 -0.000170 -0.001232 -0.002596
3.935162 5.756143 8.243213 -0.000170 -0.001232 -0.002596
5.764399 6.218295 6.911756 -0.003549 -0.002405 0.000967
1.809620 4.881386 7.212640 -0.003549 -0.002405 0.000967
1.257966 7.224272 5.481744 0.008222 0.008884 -0.034016
6.316053 3.875408 8.642652 0.008222 0.008884 -0.034016
2.051955 7.920628 3.254803 -0.023960 -0.019704 0.065422
5.522064 3.179053 10.869592 -0.023960 -0.019704 0.065422
 
  76 f  =   37.647257 THz   236.544690 2PiTHz 1255.777311 cm-1   155.696473 meV
             X         Y         Z           dx          dy          dz
4.698640 3.159745 0.216056 0.005293 -0.003406 0.001556
2.875380 7.939936 13.908340 0.005293 -0.003406 0.001556
3.719169 3.171409 1.224242 -0.006035 0.004933 -0.003811
3.854850 7.928272 12.900154 -0.006035 0.004933 -0.003811
3.905538 2.495774 2.453079 -0.002036 0.000970 0.000198
3.668481 8.603907 11.671317 -0.002036 0.000970 0.000198
2.935222 2.524374 3.455308 0.010247 -0.005099 -0.000371
4.638797 8.575307 10.669088 0.010247 -0.005099 -0.000371
3.123484 1.861451 4.711497 -0.002411 0.001907 -0.001645
4.450535 9.238230 9.412899 -0.002411 0.001907 -0.001645
2.157608 1.918712 5.685533 -0.001271 -0.000309 0.001904
5.416411 9.180969 8.438863 -0.001271 -0.000309 0.001904
0.941986 2.639235 5.465655 -0.000321 0.001059 -0.001332
6.632033 8.460445 8.658740 -0.000321 0.001059 -0.001332
0.716085 3.282691 4.275831 -0.004574 0.001781 0.001247
6.857934 7.816990 9.848564 -0.004574 0.001781 0.001247
1.695335 3.253034 3.231222 0.010775 -0.005775 0.000035
5.878684 7.846646 10.893173 0.010775 -0.005775 0.000035
1.495953 3.915837 2.020092 0.000693 0.000485 -0.001565
6.078067 7.183844 12.104303 0.000693 0.000485 -0.001565
5.098186 7.196984 13.124433 -0.009737 0.003350 0.003432
2.475833 3.902697 0.999962 -0.009737 0.003350 0.003432
6.371443 10.622440 13.549097 -0.029809 -0.011898 -0.014677
1.202576 0.477240 0.575299 -0.029809 -0.011898 -0.014677
5.967171 7.163488 0.814803 0.047917 0.022042 0.000908
1.606848 3.936193 13.309592 0.047917 0.022042 0.000908
4.983276 6.594891 1.657242 -0.001184 -0.002021 0.009212
2.590743 4.504789 12.467153 -0.001184 -0.002021 0.009212
5.173897 6.492191 3.035826 -0.047901 -0.018790 -0.025500
2.400122 4.607490 11.088569 -0.047901 -0.018790 -0.025500
4.187287 5.905941 3.892689 0.020186 0.010344 -0.004258
3.386732 5.193740 10.231706 0.020186 0.010344 -0.004258
4.399320 5.810569 5.245598 -0.001213 -0.002066 0.009621
3.174700 5.289111 8.878798 -0.001213 -0.002066 0.009621
5.610011 6.298359 5.829263 0.006401 0.003903 -0.007773
1.964008 4.801322 8.295133 0.006401 0.003903 -0.007773
6.586600 6.858686 5.043521 0.010678 0.002302 0.018091
0.987419 4.240994 9.080875 0.010678 0.002302 0.018091
6.411273 6.979367 3.626882 -0.049421 -0.020535 -0.016291
1.162747 4.120314 10.497514 -0.049421 -0.020535 -0.016291
1.121506 7.547218 2.807259 0.006503 0.003947 -0.005801
6.452513 3.552463 11.317137 0.006503 0.003947 -0.005801
6.632662 3.445771 12.716280 0.033731 0.010771 0.035615
0.941357 7.653910 1.408116 0.033731 0.010771 0.035615
5.633376 2.607569 0.382961 0.007359 -0.001252 -0.004338
1.940643 8.492112 13.741435 0.007359 -0.001252 -0.004338
4.840773 1.945228 2.622035 -0.025372 -0.018435 0.066108
2.733246 9.154452 11.502361 -0.025372 -0.018435 0.066108
4.055198 1.305234 4.876300 0.007210 0.009223 -0.029802
3.518821 9.794447 9.248096 0.007210 0.009223 -0.029802
3.038702 9.149620 6.642741 -0.003459 0.001101 0.003010
4.535317 1.950061 7.481655 -0.003459 0.001101 0.003010
6.454004 2.681878 6.259783 -0.000823 -0.002030 -0.001260
1.120015 8.417803 7.864613 -0.000823 -0.002030 -0.001260
6.050913 3.837101 4.107258 -0.015578 -0.007090 0.033097
1.523106 7.262580 10.017137 -0.015578 -0.007090 0.033097
0.561596 4.469044 1.854532 0.022377 0.018006 -0.063317
7.012423 6.630636 12.269863 0.022377 0.018006 -0.063317
5.439271 10.251237 13.102605 -0.032841 -0.012629 -0.006414
2.134749 0.848443 1.021791 -0.032841 -0.012629 -0.006414
4.050192 6.224641 1.211633 -0.114048 -0.096042 0.322257
3.523827 4.875040 12.912762 -0.114048 -0.096042 0.322257
3.259340 5.531306 3.443297 0.067085 0.048582 -0.134579
4.314679 5.568374 10.681099 0.067085 0.048582 -0.134579
3.638857 5.343538 5.881183 0.011377 0.003024 0.026993
3.935162 5.756143 8.243213 0.011377 0.003024 0.026993
